OTU,Sample,Abundance,Sample_Name,PalmID,Especie,Estadio,Age_Group,Procedencia,Habitat,Region,FirstBM,TypeBM_Updated,TypeBM,HumanBM,MammalBM,BirdBM,ReptileBM,NumberBM,SecondBM,ThirdBM,FourthBM,FifthBM,PCR_Results_121_122,PCR_Results_duplex_Trangeli,PCR_Results_duplex_Tcruzi,Coinfection,Infection_Type,SingleInf_Tcruzi,Kingdom,Phylum,Class,Order,Family,Genus,Species
eed23b036f73d1c312c8955cda39ba58,B6.P1,0.012315270935960592,20,CA1P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Metachirus,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Positive,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,parvula
eed23b036f73d1c312c8955cda39ba58,D4.P1,0.011299435028248588,42,CA3P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,parvula
e199bdc8d4acf25ae7f38399462b38d8,D4.P1,0.5056497175141242,42,CA3P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D6.P1,0.4489795918367347,44,CA3P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D1.P1,0.30144927536231886,39,CA3P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Philander,Mammal,Mammal,No,Yes,No,No,Two,Bos,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D10.P1,0.28034682080924855,50,CA7P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Mus,Other,Mammal,No,Yes,No,No,Three,Other,Philander,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D5.P1,0.2638522427440633,43,CA3P17,R. pallescens,Adult,N4_Adult,Capira,Pasture,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Positive,Negative,No,Trangeli,Negative,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D12.P2,0.2556818181818182,148,CHOR1P3,R. pallescens,N5,N4_Adult,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D11.P1,0.2287390029325513,51,CA7P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Mus,Mammal,Mammal,No,Yes,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D9.P1,0.22598870056497175,49,CA7P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Philander,Mammal,Mix,Yes,Yes,Yes,No,Four,Other,Thraupis,Human,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D12.P1,0.20725388601036268,52,CA7P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Other,Other,Other,No,No,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D4.P2,0.2,140,CAM1P17,R. pallescens,N2,N1_N3,Campana,Peridomestic,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Positive,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D8.P2,0.16666666666666666,144,CHOR1P3,R. pallescens,N2,N1_N3,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,Two,Other,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D2.P1,0.16470588235294117,40,CA3P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Mus,Reptile,Mix,No,Yes,No,Yes,Two,Mabuya,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D1.P2,0.14705882352941177,137,CAM1P17,R. pallescens,N3,N1_N3,Campana,Peridomestic,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D6.P2,0.1407942238267148,142,CAM2P17,R. pallescens,Adult,N4_Adult,Campana,Peridomestic,Capira,Philander,Mammal,Mammal,No,Yes,No,No,Two,Coendou,NA,NA,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D5.P2,0.12056737588652482,141,CAM1P17,R. pallescens,N2,N1_N3,Campana,Peridomestic,Capira,Philander,Mammal,Mammal,No,Yes,No,No,Two,Mus,NA,NA,NA,Negative,Positive,Negative,No,Trangeli,Negative,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D7.P2,0.11805555555555555,143,CAM2P17,R. pallescens,Adult,N4_Adult,Campana,Peridomestic,Capira,Philander,Mammal,Mammal,No,Yes,No,No,Two,Tamandua,NA,NA,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D3.P1,0.11267605633802817,41,CA3P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D2.P2,0.09454545454545454,138,CAM1P17,R. pallescens,N2,N1_N3,Campana,Peridomestic,Capira,Philander,Mammal,Mammal,No,Yes,No,No,Two,Heteromys,NA,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D9.P3,0.08564814814814815,301,SF12,R. pallescens,N3,N1_N3,Veraguas,Peridomestic,Veraguas,Didelphis,Mammal,Mammal,Yes,Yes,No,No,Three,Heteromys,Human,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D11.P2,0.07692307692307693,147,CHOR1P3,R. pallescens,N5,N4_Adult,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D8.P1,0.06498194945848375,48,CA7P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Other,Other,Other,No,No,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D8.P3,0.056433408577878104,300,SF12,R. pallescens,N3,N1_N3,Veraguas,Peridomestic,Veraguas,Didelphis,Mammal,Mammal,No,Yes,No,No,Two,Heteromys,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,D6.P3,0.024597116200169637,298,SF12,R. pallescens,N5,N4_Adult,Veraguas,Peridomestic,Veraguas,Didelphis,Mammal,Mammal,No,Yes,No,No,Two,Heteromys,NA,NA,NA,Positive,Positive,Negative,Yes,Coinfection,Positive,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
e199bdc8d4acf25ae7f38399462b38d8,C4.P2,0.014184397163120567,128,HN9,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,pettenkoferi
5e1d64e13742a2c30f4d88f9cc2c16ca,B1.P1,0.09279778393351801,13,CC3,R. pallescens,N1,N1_N3,Cerro Cama,Pasture,La Chorrera,Human,Human,Mammal,Yes,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii
5e1d64e13742a2c30f4d88f9cc2c16ca,G1.P1,0.023809523809523808,77,LP3_Capira0317,R. pallescens,N3,N1_N3,Las Pavas,Peridomestic,La Chorrera,Human,Mammal,Mammal,Yes,Yes,No,No,Three,Philander,Mus,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii
5e1d64e13742a2c30f4d88f9cc2c16ca,B7.P1,0.012195121951219513,21,CA1P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Metachirus,Mammal,Mammal,Yes,Yes,No,No,Three,Human,Mus,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii
5e1d64e13742a2c30f4d88f9cc2c16ca,D1.P1,0.011594202898550725,39,CA3P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Philander,Mammal,Mammal,No,Yes,No,No,Two,Bos,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii
0347445b6784e3d32c70126b005ffa6e,H4.P3,0.012927054478301015,401,SF11,R. pallescens,N1,N1_N3,Veraguas,Peridomestic,Veraguas,Heteromys,Mammal,Mammal,No,Yes,No,No,Three,Didelphis,Other,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta
8fb2b1112237ad17a26a729417c9990d,E8.P3,0.06259541984732825,348,SF7,R. pallescens,N5,N4_Adult,Veraguas,Pasture,Veraguas,Didelphis,Mammal,Mammal,Yes,Yes,No,No,Three,Heteromys,Human,NA,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,psychrolactophilus
05a2c1095c2eb52c4e153ff216bdd2f5,A1.P2,0.1724137931034483,45,CA2P16,R. pallescens,Adult,N4_Adult,Capira,Peridomestic,Capira,Human,Mammal,Mammal,Yes,Yes,No,No,Two,Philander,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,pullicaecorum
05a2c1095c2eb52c4e153ff216bdd2f5,F7.P2,0.10625,168,CHOR1P3,R. pallescens,N2,N1_N3,La Chorrera,Pasture,La Chorrera,Other,Mammal,Mammal,No,Yes,No,No,Two,Philander,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,pullicaecorum
05a2c1095c2eb52c4e153ff216bdd2f5,E10.P2,0.07377049180327869,159,CHOR1P3,R. pallescens,N5,N4_Adult,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,pullicaecorum
05a2c1095c2eb52c4e153ff216bdd2f5,F9.P2,0.06382978723404255,170,CHOR1P3,R. pallescens,N1,N1_N3,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,Yes,Yes,No,No,Two,Human,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,pullicaecorum
05a2c1095c2eb52c4e153ff216bdd2f5,A9.P2,0.03636363636363636,109,HN3,R. pallescens,Adult,N4_Adult,La Chorrera,Peridomestic,La Chorrera,Human,Human,Mammal,Yes,Yes,No,No,Two,Mus,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,pullicaecorum
05a2c1095c2eb52c4e153ff216bdd2f5,E6.P2,0.022222222222222223,154,CHOR1P3,R. pallescens,N1,N1_N3,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,Yes,Yes,No,No,Two,Human,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,pullicaecorum
05a2c1095c2eb52c4e153ff216bdd2f5,E5.P3,0.02138157894736842,345,SF6,R. pallescens,N3,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mix,Yes,Yes,Yes,No,Three,Piranga,Human,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,pullicaecorum
05a2c1095c2eb52c4e153ff216bdd2f5,D7.P2,0.020833333333333332,143,CAM2P17,R. pallescens,Adult,N4_Adult,Campana,Peridomestic,Capira,Philander,Mammal,Mammal,No,Yes,No,No,Two,Tamandua,NA,NA,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,pullicaecorum
e03cac27e020d09f14f6ec664bf12d7e,F6.P1,0.07317073170731707,70,CA11P17,R. pallescens,N1,N1_N3,Capira,Pasture,Capira,Other,Other,Other,No,No,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,puraquae
e03cac27e020d09f14f6ec664bf12d7e,A12.P2,0.043478260869565216,112,HN9,R. pallescens,N3,N1_N3,La Chorrera,Peridomestic,La Chorrera,Mus,Mus,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,puraquae
2976bfb62a226363985a5755227a257b,G7.P2,0.24390243902439024,180,CHOR1P1,R. pallescens,N3,N1_N3,La Chorrera,Pasture,La Chorrera,Other,Other,Mammal,No,Yes,No,No,Two,Mus,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,reuteri
2976bfb62a226363985a5755227a257b,G11.P2,0.1447811447811448,185,CHOR1P5,R. pallescens,N1,N1_N3,La Chorrera,Pasture,La Chorrera,Other,Other,Mix,No,Yes,Yes,No,Four,Mus,Philander,Thraupis,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,reuteri
2976bfb62a226363985a5755227a257b,B3.P3,0.016538037486218304,238,SF9,R. pallescens,Adult,N4_Adult,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,No,Yes,No,No,Two,Didelphis,NA,NA,NA,Positive,Positive,Positive,Yes,Coinfection,Positive,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,reuteri
b0b0a8231a00cae2e207d2b6e6695502,G11.P2,0.3434343434343434,185,CHOR1P5,R. pallescens,N1,N1_N3,La Chorrera,Pasture,La Chorrera,Other,Other,Mix,No,Yes,Yes,No,Four,Mus,Philander,Thraupis,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,rhizosphaerae
b0b0a8231a00cae2e207d2b6e6695502,A11.P2,0.19047619047619047,111,HN9,R. pallescens,N5,N4_Adult,La Chorrera,Peridomestic,La Chorrera,Human,Mammal,Mammal,Yes,Yes,No,No,Three,Philander,Mus,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,rhizosphaerae
b0b0a8231a00cae2e207d2b6e6695502,D8.P2,0.10655737704918032,144,CHOR1P3,R. pallescens,N2,N1_N3,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,Two,Other,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,rhizosphaerae
b0b0a8231a00cae2e207d2b6e6695502,B11.P2,0.06751054852320675,123,HN9,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Positive,Negative,Yes,Coinfection,Negative,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,rhizosphaerae
b0b0a8231a00cae2e207d2b6e6695502,F4.P3,0.05944055944055944,370,SF8,R. pallescens,N1,N1_N3,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Three,Human,Thraupis,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,rhizosphaerae
b0b0a8231a00cae2e207d2b6e6695502,E12.P3,0.01335113484646195,360,SF8,R. pallescens,Adult,N4_Adult,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,Yes,Yes,No,No,Two,Human,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,rhizosphaerae
b0b0a8231a00cae2e207d2b6e6695502,F2.P3,0.012024048096192385,362,SF8,R. pallescens,Adult,N4_Adult,Veraguas,Pasture,Veraguas,Heteromys,Mammal,Mammal,No,Yes,No,No,Two,Other,NA,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,rhizosphaerae
fbfa3e4a8be05a5e654f8d60316ecb10,A1.P1,0.04428044280442804,1,CC2,R. pallescens,Adult,N4_Adult,Cerro Cama,Pasture,La Chorrera,Human,Mammal,Mammal,Yes,Yes,No,No,Two,Philander,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,rhizovicinus
fbfa3e4a8be05a5e654f8d60316ecb10,E1.P1,0.04410973641742873,53,CA7P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Other,Other,Other,Yes,No,No,No,Three,Human,Mus,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,rhizovicinus
fbfa3e4a8be05a5e654f8d60316ecb10,F5.P1,0.023076923076923078,69,CA11P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Other,Other,Other,No,No,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,rhizovicinus
fbfa3e4a8be05a5e654f8d60316ecb10,E10.P1,0.022964509394572025,62,CA8P17,R. pallescens,N2,N1_N3,Capira,Pasture,Capira,Other,Other,Other,No,No,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,rhizovicinus
fbfa3e4a8be05a5e654f8d60316ecb10,E6.P1,0.021660649819494584,58,CA7P17,R. pallescens,N5,N4_Adult,Capira,Pasture,Capira,Human,Other,Mammal,Yes,Yes,No,No,Two,Other,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,rhizovicinus
fbfa3e4a8be05a5e654f8d60316ecb10,H1.P1,0.018421052631578946,89,HN5,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Piranga,Bird,Mix,Yes,Yes,Yes,No,Two,Human,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,rhizovicinus
fbfa3e4a8be05a5e654f8d60316ecb10,B5.P1,0.015584415584415584,19,CA1P17,R. pallescens,N4,N4_Adult,Capira,Pasture,Capira,Mus,Mammal,Mammal,Yes,Yes,No,No,Three,Human,Metachirus,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,rhizovicinus
fbfa3e4a8be05a5e654f8d60316ecb10,G1.P1,0.013605442176870748,77,LP3_Capira0317,R. pallescens,N3,N1_N3,Las Pavas,Peridomestic,La Chorrera,Human,Mammal,Mammal,Yes,Yes,No,No,Three,Philander,Mus,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,rhizovicinus
fbfa3e4a8be05a5e654f8d60316ecb10,B1.P1,0.012465373961218837,13,CC3,R. pallescens,N1,N1_N3,Cerro Cama,Pasture,La Chorrera,Human,Human,Mammal,Yes,Yes,No,No,One,NA,NA,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,rhizovicinus
fbfa3e4a8be05a5e654f8d60316ecb10,E12.P1,0.011834319526627219,64,CA9P17,R. pallescens,N3,N1_N3,Capira,Pasture,Capira,Other,Other,Mix,No,Yes,Yes,No,Three,Mus,Piranga,NA,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,rhizovicinus
2c2373750fc3a8ed30208e3eaf666bd4,D3.P2,0.9395348837209302,139,CAM1P17,R. pallescens,N2,N1_N3,Campana,Peridomestic,Capira,Philander,Mammal,Mammal,Yes,Yes,No,No,Four,Bos,Leopardus,Human,NA,Positive,Positive,Negative,Yes,Coinfection,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Microbispora,rosea
2c2373750fc3a8ed30208e3eaf666bd4,G3.P2,0.33663366336633666,176,CHOR1P1,R. pallescens,N5,N4_Adult,La Chorrera,Pasture,La Chorrera,Mus,Mus,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Microbispora,rosea
2c2373750fc3a8ed30208e3eaf666bd4,A3.P2,0.3025210084033613,103,HN3,R. pallescens,N1,N1_N3,La Chorrera,Peridomestic,La Chorrera,Human,Mammal,Mammal,Yes,Yes,No,No,Four,Procyon,Bos,Mus,NA,Negative,Negative,Negative,No,Negative,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Microbispora,rosea
2c2373750fc3a8ed30208e3eaf666bd4,C3.P2,0.2689075630252101,127,HN9,R. pallescens,N2,N1_N3,La Chorrera,Peridomestic,La Chorrera,Philander,Mammal,Mix,No,Yes,Yes,No,Three,Thraupis,Mus,NA,NA,Negative,Positive,Negative,No,Trangeli,Negative,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Microbispora,rosea
2c2373750fc3a8ed30208e3eaf666bd4,D11.P2,0.24175824175824176,147,CHOR1P3,R. pallescens,N5,N4_Adult,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Microbispora,rosea
2c2373750fc3a8ed30208e3eaf666bd4,F3.P2,0.2413793103448276,164,CHOR1P3,R. pallescens,N3,N1_N3,La Chorrera,Pasture,La Chorrera,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Microbispora,rosea
2c2373750fc3a8ed30208e3eaf666bd4,D1.P2,0.22549019607843138,137,CAM1P17,R. pallescens,N3,N1_N3,Campana,Peridomestic,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Positive,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Microbispora,rosea
2c2373750fc3a8ed30208e3eaf666bd4,H3.P2,0.22527472527472528,189,CAM2P17,R. pallescens,N2,N1_N3,Campana,Peridomestic,Capira,Philander,Mammal,Mammal,No,Yes,No,No,One,NA,NA,NA,NA,Positive,Negative,Negative,No,Tcruzi,Positive,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Microbispora,rosea
